time,mv
3474,76.1
3474.2,76.4
3474.4,76.1
3474.6,76.6
3474.8,76.8
3475,77.1
3475.2,76.4
3475.4,76.1
3475.6,76.4
3475.8,76.8
3476,76.1
3476.2,75.9
3476.4,76.1
3476.6,75.9
3476.8,76.6
3477,76.8
3477.2,77.1
3477.4,76.6
3477.6,75.9
3477.8,76.1
3478,76.4
3478.2,76.6
3478.4,76.8
3478.6,76.6
3478.8,77.1
3479,76.4
3479.2,76.6
3479.4,76.1
3479.6,76.4
3479.8,76.1
3480,76.4
3480.2,76.1
3480.4,75.4
3480.6,76.6
3480.8,76.4
3481,76.1
3481.2,76.4
3481.4,76.8
3481.6,76.6
3481.8,76.1
3482,76.4
3482.2,77.1
3482.4,76.1
3482.6,76.8
3482.8,76.4
3483,75.9
3483.2,76.4
3483.4,76.6
3483.6,76.4
3483.8,76.8
3484,76.1
3484.2,76.4
3484.4,77.1
3484.6,76.6
3484.8,75.6
3485,77.1
3485.2,76.1
3485.4,76.4
3485.6,76.8
3485.8,76.1
3486,76.4
3486.2,77.1
3486.4,76.6
3486.6,76.8
3486.8,76.4
3487,76.8
3487.2,77.8
3487.4,76.6
3487.6,77.3
3487.8,77.1
3488,77.6
3488.2,76.8
3488.4,77.1
3488.6,77.6
3488.8,77.8
3489,76.8
3489.2,77.3
3489.4,76.8
3489.6,77.8
3489.8,77.1
3490,76.8
3490.2,77.1
3490.4,76.6
3490.6,76.8
3490.8,77.1
3491,76.6
3491.2,76.8
3491.4,77.8
3491.6,76.8
3491.8,77.8
3492,77.1
3492.2,77.3
3492.4,77.6
3492.6,77.3
3492.8,77.6
3493,77.3
3493.2,77.6
3493.4,77.3
3493.6,77.8
3493.8,77.3
3494,78.1
3494.2,77.8
3494.4,76.8
3494.6,77.1
3494.8,77.3
3495,77.8
3495.2,76.8
3495.4,77.3
3495.6,77.6
3495.8,77.1
3496,77.8
3496.2,77.6
3496.4,77.8
3496.6,77.6
3496.8,77.1
3497,77.8
3497.2,76.6
3497.4,77.1
3497.6,76.8
3497.8,77.3
3498,77.6
3498.2,77.1
3498.4,77.6
3498.6,77.1
3498.8,77.6
3499,76.1
3499.2,76.8
3499.4,76.8
3499.6,77.1
3499.8,77.6
3500,76.8
3500.2,77.8
3500.4,77.1
3500.6,77.3
3500.8,77.6
3501,77.3
3501.2,76.6
3501.4,77.6
3501.6,78.1
3501.8,77.8
3502,77.6
3502.2,77.8
3502.4,77.3
3502.6,78.1
3502.8,77.8
3503,77.6
3503.2,77.8
3503.4,78.6
3503.6,77.6
3503.8,77.8
3504,78.6
3504.2,77.6
3504.4,78.1
3504.6,77.3
3504.8,77.8
3505,78.1
3505.2,77.8
3505.4,77.6
3505.6,78.1
3505.8,77.3
3506,77.8
3506.2,77.1
3506.4,78.3
3506.6,77.6
3506.8,77.3
3507,77.6
3507.2,77.8
3507.4,77.1
3507.6,78.3
3507.8,78.8
3508,78.3
3508.2,78.6
3508.4,77.3
3508.6,77.8
3508.8,78.3
3509,77.8
3509.2,78.3
3509.4,77.3
3509.6,77.6
3509.8,78.3
3510,78.1
3510.2,77.8
3510.4,77.6
3510.6,78.3
3510.8,77.8
3511,78.1
3511.2,78.6
3511.4,77.8
3511.6,78.1
3511.8,78.6
3512,78.1
3512.2,78.6
3512.4,78.3
3512.6,77.8
3512.8,78.1
3513,78.8
3513.2,78.6
3513.4,78.8
3513.6,78.1
3513.8,78.3
3514,78.1
3514.2,78.8
3514.4,78.6
3514.6,78.8
3514.8,79
3515,77.8
3515.2,78.6
3515.4,77.8
3515.6,78.6
3515.8,78.8
3516,79
3516.2,78.8
3516.4,78.1
3516.6,78.6
3516.8,79
3517,78.8
3517.2,79
3517.4,78.6
3517.6,78.8
3517.8,79
3518,78.3
3518.2,78.6
3518.4,78.3
3518.6,78.1
3518.8,77.8
3519,78.1
3519.2,77.6
3519.4,78.6
3519.6,78.8
3519.8,78.3
3520,79
3520.2,78.3
3520.4,79.3
3520.6,79
3520.8,78.8
3521,79.5
3521.2,78.8
3521.4,79.3
3521.6,79.5
3521.8,79.3
3522,79
3522.2,78.6
3522.4,78.8
3522.6,78.6
3522.8,79.3
3523,79
3523.2,78.8
3523.4,79.8
3523.6,79.3
3523.8,79
3524,78.8
3524.2,79
3524.4,78.8
3524.6,79.3
3524.8,79.8
3525,78.3
3525.2,78.8
3525.4,79.3
3525.6,79
3525.8,78.6
3526,79.5
3526.2,78.6
3526.4,79.3
3526.6,78.6
3526.8,79.3
3527,79
3527.2,78.3
3527.4,79
3527.6,78.8
3527.8,79.5
3528,78.8
3528.2,79
3528.4,79.5
3528.6,78.8
3528.8,79.8
3529,79.3
3529.2,79
3529.4,79.3
3529.6,79.8
3529.8,80.3
3530,79.3
3530.2,79.5
3530.4,80.3
3530.6,79.3
3530.8,79.8
3531,79
3531.2,79.3
3531.4,78.8
3531.6,79
3531.8,79.3
3532,78.6
3532.2,79
3532.4,79.3
3532.6,79
3532.8,79.5
3533,79.8
3533.2,80
3533.4,79.5
3533.6,79.8
3533.8,80
3534,80.5
3534.2,80
3534.4,81.2
3534.6,80.5
3534.8,79.8
3535,80.5
3535.2,80.8
3535.4,80
3535.6,80.3
3535.8,80
3536,80.3
3536.2,80
3536.4,80.5
3536.6,80.3
3536.8,79.5
3537,79.8
3537.2,80
3537.4,80.5
3537.6,81
3537.8,81.2
3538,81
3538.2,79.3
3538.4,80
3538.6,79.8
3538.8,80
3539,80.3
3539.2,80
3539.4,80.3
3539.6,80
3539.8,80.8
3540,80.3
3540.2,80.8
3540.4,80.5
3540.6,80.8
3540.8,79.8
3541,80.3
3541.2,80
3541.4,80.3
3541.6,80.5
3541.8,80.8
3542,80.5
3542.2,80.3
3542.4,80.5
3542.6,81
3542.8,80.3
3543,80.5
3543.2,81.2
3543.4,80.8
3543.6,81
3543.8,80.5
3544,80.8
3544.2,81
3544.4,80.5
3544.6,81
3544.8,80.8
3545,80
3545.2,80.3
3545.4,80.5
3545.6,81.2
3545.8,81.7
3546,81.2
3546.2,81
3546.4,80.8
3546.6,80.3
3546.8,80.5
3547,81.7
3547.2,80.5
3547.4,81.2
3547.6,80.3
3547.8,80.8
3548,81.7
3548.2,81
3548.4,81.2
3548.6,80.8
3548.8,81
3549,82
3549.2,81
3549.4,80.3
3549.6,80.8
3549.8,81.5
3550,81
3550.2,81.5
3550.4,80.8
3550.6,81.5
3550.8,81
3551,82
3551.2,81.2
3551.4,82
3551.6,81.5
3551.8,81.2
3552,80.3
3552.2,80.8
3552.4,81.7
3552.6,80.8
3552.8,81.7
3553,81
3553.2,81.7
3553.4,81.5
3553.6,81.7
3553.8,82
3554,81.5
3554.2,81.2
3554.4,80.8
3554.6,81.5
3554.8,81.7
3555,81.5
3555.2,81
3555.4,80.8
3555.6,81.5
3555.8,82
3556,81.5
3556.2,81.2
3556.4,81
3556.6,81.5
3556.8,80.8
3557,81.5
3557.2,82
3557.4,81
3557.6,81.2
3557.8,82
3558,81.2
3558.2,80.5
3558.4,81
3558.6,81.5
3558.8,82.2
3559,81.5
3559.2,81.2
3559.4,81.5
3559.6,81.2
3559.8,80.8
3560,81.2
3560.2,81.7
3560.4,82
3560.6,81.2
3560.8,81.5
3561,81.2
3561.2,82
3561.4,81.5
3561.6,81.7
3561.8,81.5
3562,82.5
3562.2,82.2
3562.4,82
3562.6,82.2
3562.8,82
3563,81.5
3563.2,81.7
3563.4,82
3563.6,82.2
3563.8,81.2
3564,82.7
3564.2,82.2
3564.4,81.7
3564.6,82.2
3564.8,81.5
3565,82
3565.2,82.2
3565.4,82
3565.6,81.7
3565.8,82
3566,82.2
3566.2,81.7
3566.4,81.2
3566.6,81.7
3566.8,82.2
3567,82
3567.2,81.7
3567.4,82
3567.6,81.5
3567.8,81.7
3568,82
3568.2,82.2
3568.4,81.7
3568.6,82.5
3568.8,81.5
3569,82
3569.2,82.5
3569.4,82.2
3569.6,82
3569.8,81.7
3570,82.7
3570.2,82.2
3570.4,81.7
3570.6,81.5
3570.8,82
3571,81.7
3571.2,81.2
3571.4,82.5
3571.6,82.2
3571.8,81.7
3572,82
3572.2,82.2
3572.4,83.2
3572.6,83.4
3572.8,82.5
3573,82.7
3573.2,82
3573.4,82.2
3573.6,83
3573.8,82.2
3574,81.5
3574.2,82.5
3574.4,82.7
3574.6,82.5
3574.8,81.7
3575,82.5
3575.2,82.2
3575.4,83.2
3575.6,82.2
3575.8,82.5
3576,81.7
3576.2,82.2
3576.4,83
3576.6,82.7
3576.8,81.7
3577,82.2
3577.2,81.5
3577.4,82.5
3577.6,82.7
3577.8,83.2
3578,82.7
3578.2,83
3578.4,82.7
3578.6,82.7
3578.8,82
3579,82.7
3579.2,82.5
3579.4,82.2
3579.6,82
3579.8,82.2
3580,82
3580.2,83
3580.4,81.7
3580.6,82.2
3580.8,82.7
3581,83
3581.2,83.4
3581.4,83
3581.6,82.7
3581.8,82.2
3582,83.2
3582.2,83
3582.4,82.7
3582.6,82.5
3582.8,82.7
3583,83
3583.2,82.5
3583.4,82.7
3583.6,83.2
3583.8,83.4
3584,83.2
3584.2,83.9
3584.4,83.7
3584.6,82.7
3584.8,83.2
3585,83.4
3585.2,83
3585.4,82.7
3585.6,83.9
3585.8,83.7
3586,83
3586.2,82.5
3586.4,83
3586.6,83.2
3586.8,83
3587,82.7
3587.2,83
3587.4,83.2
3587.6,82.7
3587.8,83
3588,82.7
3588.2,83
3588.4,83.4
3588.6,83.2
3588.8,82.5
3589,82.2
3589.2,82.7
3589.4,83.2
3589.6,83.7
3589.8,83.4
3590,82.7
3590.2,83
3590.4,83.4
3590.6,83.2
3590.8,82.5
3591,83
3591.2,83.7
3591.4,82.7
3591.6,83.4
3591.8,83.2
3592,83.4
3592.2,83.2
3592.4,82.7
3592.6,83
3592.8,84.4
3593,83.9
3593.2,84.4
3593.4,83.2
3593.6,83.9
3593.8,83.4
3594,83
3594.2,83.4
3594.4,82.5
3594.6,83.2
3594.8,83.7
3595,83.4
3595.2,83.2
3595.4,83
3595.6,82.5
3595.8,83.4
3596,83.2
3596.2,83.4
3596.4,83.7
3596.6,83.4
3596.8,83
3597,82.5
3597.2,83.7
3597.4,83.9
3597.6,84.2
3597.8,83.9
3598,83.2
3598.2,84.2
3598.4,83.9
3598.6,83.7
3598.8,83.4
3599,83.2
3599.2,83.7
3599.4,83.9
3599.6,83.7
3599.8,83.4
3600,83.2
3600.2,83.4
3600.4,83.7
3600.6,83.9
3600.8,83.4
3601,84.2
3601.2,83.9
3601.4,83.7
3601.6,84.2
3601.8,83.4
3602,83.7
3602.2,83.4
3602.4,83.7
3602.6,83.2
3602.8,84.2
3603,83.7
3603.2,84.2
3603.4,84.4
3603.6,85.6
3603.8,84.9
3604,85.1
3604.2,84.7
3604.4,84.2
3604.6,83.4
3604.8,82.7
3605,83.7
3605.2,83.2
3605.4,83.9
3605.6,83
3605.8,82.5
3606,83.9
3606.2,83.4
3606.4,83.2
3606.6,83.4
3606.8,83.7
3607,83.2
3607.2,82.7
3607.4,83
3607.6,83.9
3607.8,83.7
3608,83.4
3608.2,83
3608.4,84.2
3608.6,83.4
3608.8,83.9
3609,83.2
3609.2,83.7
3609.4,83.9
3609.6,83.7
3609.8,83
3610,83.4
3610.2,83
3610.4,83.2
3610.6,83.4
3610.8,84.2
3611,83.9
3611.2,83.7
3611.4,83.4
3611.6,83.9
3611.8,83.4
3612,83.7
3612.2,83.4
3612.4,83.9
3612.6,83.4
3612.8,83.7
3613,84.2
3613.2,83.2
3613.4,83.9
3613.6,84.7
3613.8,83.7
3614,84.2
3614.2,84.7
3614.4,83.7
3614.6,83.4
3614.8,83.2
3615,84.2
3615.2,84.9
3615.4,84.4
3615.6,83.7
3615.8,83.9
3616,84.4
3616.2,84.2
3616.4,84.7
3616.6,84.9
3616.8,84.4
3617,84.2
3617.2,83.9
3617.4,84.4
3617.6,84.2
3617.8,83.7
3618,84.4
3618.2,84.2
3618.4,84.4
3618.6,83.7
3618.8,84.7
3619,83.7
3619.2,83.9
3619.4,83.7
3619.6,83.9
3619.8,84.2
3620,83.9
3620.2,84.2
3620.4,83.4
3620.6,83.7
3620.8,83.9
3621,83.7
3621.2,83.9
3621.4,83.7
3621.6,84.7
3621.8,85.1
3622,84.4
3622.2,84.2
3622.4,84.4
3622.6,84.2
3622.8,84.4
3623,84.2
3623.2,84.9
3623.4,84.7
3623.6,84.4
3623.8,84.9
3624,84.2
3624.2,84.4
3624.4,83.9
3624.6,84.4
3624.8,84.2
3625,83.9
3625.2,84.4
3625.4,84.2
3625.6,84.4
3625.8,84.7
3626,84.4
3626.2,83.4
3626.4,84.4
3626.6,84.9
3626.8,84.4
3627,84.2
3627.2,84.4
3627.4,84.7
3627.6,84.4
3627.8,83.9
3628,85.1
3628.2,84.9
3628.4,84.4
3628.6,83.9
3628.8,83.7
3629,84.9
3629.2,84.2
3629.4,83.9
3629.6,84.4
3629.8,83.9
3630,85.1
3630.2,84.2
3630.4,84.4
3630.6,84.2
3630.8,84.4
3631,83.9
3631.2,85.1
3631.4,84.4
3631.6,84.7
3631.8,83.9
3632,84.4
3632.2,83.9
3632.4,84.4
3632.6,85.1
3632.8,84.4
3633,84.2
3633.2,83.9
3633.4,84.4
3633.6,84.2
3633.8,83.9
3634,84.4
3634.2,83.7
3634.4,83.9
3634.6,84.2
3634.8,84.4
3635,84.9
3635.2,84.7
3635.4,85.6
3635.6,85.9
3635.8,85.6
3636,84.9
3636.2,85.1
3636.4,83.9
3636.6,84.4
3636.8,84.7
3637,84.9
3637.2,85.4
3637.4,85.1
3637.6,85.9
3637.8,85.4
3638,84.9
3638.2,85.4
3638.4,84.4
3638.6,83.9
3638.8,84.7
3639,84.2
3639.2,85.4
3639.4,85.1
3639.6,85.6
3639.8,84.4
3640,84.7
3640.2,85.1
3640.4,85.4
3640.6,85.1
3640.8,84.9
3641,85.4
3641.2,84.7
3641.4,84.9
3641.6,85.1
3641.8,84.7
3642,85.1
3642.2,85.4
3642.4,83.9
3642.6,84.4
3642.8,85.4
3643,85.1
3643.2,84.7
3643.4,84.9
3643.6,85.6
3643.8,85.1
3644,84.9
3644.2,84.7
3644.4,85.6
3644.6,85.4
3644.8,85.6
3645,85.9
3645.2,85.4
3645.4,84.7
3645.6,84.4
3645.8,84.7
3646,84.9
3646.2,84.4
3646.4,85.1
3646.6,85.6
3646.8,84.7
3647,85.6
3647.2,84.9
3647.4,85.6
3647.6,85.4
3647.8,85.1
3648,85.4
3648.2,85.6
3648.4,85.1
3648.6,84.9
3648.8,84.7
3649,85.1
3649.2,84.4
3649.4,84.9
3649.6,84.7
3649.8,84.4
3650,85.1
3650.2,85.4
3650.4,85.1
3650.6,85.4
3650.8,84.9
3651,84.7
3651.2,85.6
3651.4,84.9
3651.6,85.1
3651.8,84.7
3652,84.2
3652.2,84.9
3652.4,85.1
3652.6,85.4
3652.8,85.6
3653,84.7
3653.2,84.2
3653.4,84.7
3653.6,85.1
3653.8,85.6
3654,85.4
3654.2,85.6
3654.4,85.9
3654.6,85.6
3654.8,85.1
3655,85.4
3655.2,85.6
3655.4,85.1
3655.6,85.6
3655.8,85.1
3656,84.9
3656.2,84.7
3656.4,84.9
3656.6,85.4
3656.8,85.1
3657,85.6
3657.2,84.9
3657.4,84.4
3657.6,84.7
3657.8,84.9
3658,85.4
3658.2,84.4
3658.4,84.9
3658.6,84.7
3658.8,85.1
3659,84.9
3659.2,85.1
3659.4,86.1
3659.6,85.4
3659.8,84.7
3660,84.7
3660.2,84.9
3660.4,85.9
3660.6,84.9
3660.8,85.4
3661,84.7
3661.2,85.1
3661.4,85.4
3661.6,84.9
3661.8,84.7
3662,83.9
3662.2,84.2
3662.4,84.4
3662.6,84.7
3662.8,84.9
3663,84.7
3663.2,84.4
3663.4,84.9
3663.6,84.7
3663.8,84.2
3664,85.6
3664.2,85.1
3664.4,85.4
3664.6,85.1
3664.8,84.9
3665,85.9
3665.2,85.6
3665.4,85.1
3665.6,85.6
3665.8,85.1
3666,85.6
3666.2,85.4
3666.4,85.1
3666.6,86.1
3666.8,85.1
3667,84.9
3667.2,85.4
3667.4,84.9
3667.6,85.4
3667.8,84.7
3668,84.9
3668.2,85.1
3668.4,84.9
3668.6,84.2
3668.8,84.4
3669,85.1
3669.2,84.9
3669.4,85.1
3669.6,86.1
3669.8,85.1
3670,85.4
3670.2,84.9
3670.4,85.4
3670.6,84.7
3670.8,85.4
3671,85.6
3671.2,86.4
3671.4,85.9
3671.6,85.1
3671.8,85.9
3672,85.4
3672.2,84.9
3672.4,85.6
3672.6,85.4
3672.8,84.9
3673,85.6
3673.2,85.9
3673.4,85.6
3673.6,85.1
3673.8,85.6
3674,85.4
3674.2,85.1
3674.4,85.6
3674.6,85.4
3674.8,85.1
3675,85.4
3675.2,85.9
3675.4,85.1
3675.6,85.4
3675.8,85.6
3676,85.9
3676.2,85.6
3676.4,85.4
3676.6,85.9
3676.8,86.1
3677,85.6
3677.2,85.9
3677.4,85.6
3677.6,85.4
3677.8,85.1
3678,84.9
3678.2,85.4
3678.4,85.6
3678.6,85.4
3678.8,85.9
3679,85.4
3679.2,85.6
3679.4,85.1
3679.6,85.6
3679.8,85.4
3680,86.1
3680.2,85.9
3680.4,85.4
3680.6,84.9
3680.8,85.1
3681,85.6
3681.2,85.1
3681.4,84.7
3681.6,84.9
3681.8,85.1
3682,85.4
3682.2,85.6
3682.4,85.4
3682.6,86.1
3682.8,85.9
3683,85.1
3683.2,85.9
3683.4,84.9
3683.6,85.9
3683.8,85.6
3684,86.1
3684.2,85.9
3684.4,86.1
3684.6,85.9
3684.8,86.1
3685,85.4
3685.2,84.7
3685.4,85.1
3685.6,85.6
3685.8,86.4
3686,85.4
3686.2,85.1
3686.4,85.4
3686.6,85.9
3686.8,86.4
3687,85.4
3687.2,85.9
3687.4,85.4
3687.6,85.9
3687.8,85.1
3688,85.9
3688.2,86.1
3688.4,85.4
3688.6,85.9
3688.8,85.6
3689,85.1
3689.2,85.6
3689.4,85.4
3689.6,84.9
3689.8,85.1
3690,85.9
3690.2,86.1
3690.4,85.9
3690.6,85.6
3690.8,86.4
3691,85.9
3691.2,86.1
3691.4,85.9
3691.6,85.6
3691.8,85.4
3692,85.6
3692.2,87.1
3692.4,85.9
3692.6,86.1
3692.8,85.6
3693,86.1
3693.2,86.4
3693.4,86.1
3693.6,86.4
3693.8,85.9
3694,86.9
3694.2,86.6
3694.4,86.1
3694.6,85.9
3694.8,85.6
3695,85.9
3695.2,86.6
3695.4,86.4
3695.6,86.6
3695.8,86.4
3696,87.1
3696.2,86.4
3696.4,85.9
3696.6,86.1
3696.8,86.6
3697,85.9
3697.2,85.6
3697.4,86.9
3697.6,85.6
3697.8,85.9
3698,86.4
3698.2,86.6
3698.4,87.1
3698.6,86.4
3698.8,86.9
3699,86.1
3699.2,85.9
3699.4,86.4
3699.6,86.1
3699.8,86.6
3700,86.1
3700.2,86.4
3700.4,87.1
3700.6,86.1
3700.8,86.4
3701,86.6
3701.2,86.9
3701.4,86.1
3701.6,87.1
3701.8,86.9
3702,87.1
3702.2,86.9
3702.4,87.3
3702.6,86.4
3702.8,86.9
3703,87.3
3703.2,86.9
3703.4,86.1
3703.6,86.4
3703.8,86.1
3704,86.6
3704.2,86.9
3704.4,86.6
3704.6,87.1
3704.8,86.4
3705,86.9
3705.2,86.6
3705.4,86.4
3705.6,87.1
3705.8,86.9
3706,87.6
3706.2,87.3
3706.4,86.9
3706.6,86.6
3706.8,87.1
3707,87.6
3707.2,87.8
3707.4,87.3
3707.6,87.1
3707.8,87.3
3708,87.6
3708.2,87.1
3708.4,86.4
3708.6,86.9
3708.8,87.1
3709,87.3
3709.2,87.6
3709.4,87.3
3709.6,87.6
3709.8,87.3
3710,87.1
3710.2,86.9
3710.4,87.6
3710.6,86.6
3710.8,87.1
3711,87.6
3711.2,86.6
3711.4,87.3
3711.6,87.6
3711.8,87.8
3712,87.6
3712.2,87.3
3712.4,87.1
3712.6,87.6
3712.8,87.1
3713,86.9
3713.2,87.6
3713.4,86.9
3713.6,86.6
3713.8,87.1
3714,87.3
3714.2,87.6
3714.4,86.9
3714.6,87.1
3714.8,86.9
3715,87.3
3715.2,87.1
3715.4,87.3
3715.6,87.1
3715.8,87.6
3716,87.1
3716.2,87.3
3716.4,87.8
3716.6,87.3
3716.8,86.6
3717,87.1
3717.2,87.6
3717.4,86.9
3717.6,86.4
3717.8,87.1
3718,86.9
3718.2,87.1
3718.4,87.8
3718.6,87.1
3718.8,87.3
3719,87.1
3719.2,86.6
3719.4,86.9
3719.6,87.3
3719.8,87.1
3720,86.9
3720.2,87.1
3720.4,86.9
3720.6,87.8
3720.8,87.6
3721,87.3
3721.2,87.8
3721.4,87.3
3721.6,87.6
3721.8,86.6
3722,87.1
3722.2,87.3
3722.4,87.6
3722.6,87.8
3722.8,87.6
3723,87.1
3723.2,87.3
3723.4,87.1
3723.6,86.9
3723.8,87.3
3724,86.6
3724.2,87.3
3724.4,86.9
3724.6,86.6
3724.8,87.3
3725,86.9
3725.2,86.1
3725.4,86.6
3725.6,87.1
3725.8,87.6
3726,87.1
3726.2,87.6
3726.4,86.9
3726.6,86.6
3726.8,86.9
3727,87.6
3727.2,87.1
3727.4,87.3
3727.6,87.8
3727.8,87.6
3728,87.3
3728.2,86.9
3728.4,86.6
3728.6,86.1
3728.8,87.1
3729,86.9
3729.2,86.6
3729.4,87.6
3729.6,87.3
3729.8,86.6
3730,86.1
3730.2,85.6
3730.4,86.4
3730.6,86.9
3730.8,86.4
3731,87.1
3731.2,87.8
3731.4,87.1
3731.6,86.6
3731.8,86.4
3732,86.9
3732.2,85.9
3732.4,86.4
3732.6,86.1
3732.8,87.1
3733,86.9
3733.2,87.1
3733.4,86.9
3733.6,87.6
3733.8,87.1
3734,87.6
3734.2,86.9
3734.4,87.6
3734.6,86.9
3734.8,87.1
3735,86.9
3735.2,87.6
3735.4,86.9
3735.6,86.9
3735.8,87.3
3736,86.9
3736.2,87.3
3736.4,87.1
3736.6,87.3
3736.8,86.6
3737,85.9
3737.2,86.6
3737.4,87.6
3737.6,86.9
3737.8,86.6
3738,87.1
3738.2,87.3
3738.4,86.9
3738.6,86.4
3738.8,87.1
3739,86.6
3739.2,87.1
3739.4,87.8
3739.6,87.6
3739.8,87.8
3740,86.4
3740.2,86.6
3740.4,86.4
3740.6,87.3
3740.8,87.1
3741,86.9
3741.2,86.6
3741.4,85.9
3741.6,86.6
3741.8,87.1
3742,86.4
3742.2,86.9
3742.4,86.4
3742.6,85.9
3742.8,86.6
3743,86.4
3743.2,87.1
3743.4,86.6
3743.6,87.1
3743.8,86.1
3744,86.4
3744.2,86.6
3744.4,86.4
3744.6,85.9
3744.8,86.1
3745,85.6
3745.2,86.4
3745.4,85.9
3745.6,86.1
3745.8,86.4
3746,85.4
3746.2,86.4
3746.4,87.1
3746.6,86.9
3746.8,86.4
3747,87.1
3747.2,86.6
3747.4,87.1
3747.6,86.4
3747.8,86.6
3748,87.1
3748.2,86.9
3748.4,86.4
3748.6,86.1
3748.8,86.4
3749,86.1
3749.2,86.9
3749.4,86.4
3749.6,86.9
3749.8,86.4
3750,86.6
3750.2,86.9
3750.4,86.6
3750.6,86.9
3750.8,85.9
3751,86.4
3751.2,86.9
3751.4,86.6
3751.6,85.9
3751.8,85.6
3752,86.1
3752.2,85.4
3752.4,86.6
3752.6,86.4
3752.8,86.1
3753,86.9
3753.2,86.1
3753.4,86.6
3753.6,85.9
3753.8,86.4
3754,85.9
3754.2,86.4
3754.4,85.9
3754.6,85.4
3754.8,86.4
3755,85.6
3755.2,85.9
3755.4,85.1
3755.6,86.4
3755.8,86.1
3756,87.1
3756.2,85.6
3756.4,85.9
3756.6,86.4
3756.8,86.1
3757,87.1
3757.2,86.9
3757.4,86.4
3757.6,86.1
3757.8,85.9
3758,86.6
3758.2,86.4
3758.4,86.6
3758.6,85.6
3758.8,86.4
3759,86.6
3759.2,85.9
3759.4,86.6
3759.6,86.4
3759.8,85.9
3760,86.6
3760.2,86.4
3760.4,87.6
3760.6,87.3
3760.8,88.1
3761,87.6
3761.2,87.8
3761.4,87.3
3761.6,88.1
3761.8,87.8
3762,87.3
3762.2,87.6
3762.4,87.8
3762.6,87.3
3762.8,88.1
3763,88.6
3763.2,87.6
3763.4,87.8
3763.6,88.1
3763.8,87.8
3764,87.6
3764.2,87.3
3764.4,88.1
3764.6,87.6
3764.8,87.8
3765,88.1
3765.2,87.8
3765.4,88.1
3765.6,87.8
3765.8,87.1
3766,88.1
3766.2,88.3
3766.4,87.6
3766.6,87.8
3766.8,87.3
3767,87.8
3767.2,88.3
3767.4,87.3
3767.6,87.8
3767.8,87.6
3768,88.1
3768.2,87.3
3768.4,88.3
3768.6,87.1
3768.8,87.3
3769,88.3
3769.2,88.1
3769.4,87.8
3769.6,87.3
3769.8,88.1
3770,87.6
3770.2,87.8
3770.4,87.3
3770.6,87.1
3770.8,87.6
3771,88.6
3771.2,88.1
3771.4,87.8
3771.6,88.3
3771.8,87.8
3772,88.1
3772.2,88.3
3772.4,88.8
3772.6,87.8
3772.8,88.3
3773,87.8
3773.2,88.3
3773.4,88.1
3773.6,87.8
3773.8,88.1
3774,87.8
3774.2,87.6
3774.4,88.1
3774.6,88.3
3774.8,88.6
3775,88.3
3775.2,87.6
3775.4,88.1
3775.6,88.3
3775.8,88.6
3776,88.1
3776.2,87.8
3776.4,88.1
3776.6,88.6
3776.8,88.1
3777,87.8
3777.2,88.3
3777.4,87.8
3777.6,88.3
3777.8,88.1
3778,88.8
3778.2,88.3
3778.4,88.6
3778.6,88.8
3778.8,88.6
3779,88.3
3779.2,88.8
3779.4,89.3
3779.6,89.1
3779.8,89.3
3780,88.8
3780.2,88.3
3780.4,88.8
3780.6,88.6
3780.8,88.3
3781,87.8
3781.2,88.1
3781.4,88.3
3781.6,89.3
3781.8,88.3
3782,89.1
3782.2,88.3
3782.4,88.6
3782.6,89.1
3782.8,89.3
3783,89.1
3783.2,88.8
3783.4,88.6
3783.6,88.3
3783.8,88.6
3784,88.3
3784.2,88.1
3784.4,88.3
3784.6,88.6
3784.8,88.1
3785,88.8
3785.2,89.3
3785.4,89.1
3785.6,88.8
3785.8,88.3
3786,88.8
3786.2,88.6
3786.4,88.3
3786.6,88.6
3786.8,88.3
3787,88.6
3787.2,89.1
3787.4,88.1
3787.6,88.3
3787.8,88.8
3788,88.6
3788.2,89.1
3788.4,88.3
3788.6,88.8
3788.8,88.6
3789,88.3
3789.2,88.8
3789.4,89.1
3789.6,88.8
3789.8,89.1
3790,89.3
3790.2,89.1
3790.4,88.8
3790.6,88.3
3790.8,88.6
3791,88.8
3791.2,89.1
3791.4,88.8
3791.6,88.6
3791.8,88.8
3792,89.1
3792.2,89.3
3792.4,88.6
3792.6,89.1
3792.8,89.3
3793,89.1
3793.2,89.3
3793.4,88.6
3793.6,89.1
3793.8,88.8
3794,89.1
3794.2,88.6
3794.4,89.5
3794.6,88.8
3794.8,88.3
3795,88.6
3795.2,89.1
3795.4,89.3
3795.6,89.1
3795.8,88.8
3796,88.6
3796.2,89.5
3796.4,89.1
3796.6,88.8
3796.8,89.1
3797,89.8
3797.2,89.5
3797.4,90
3797.6,90.3
3797.8,89.8
3798,89.5
3798.2,89.8
3798.4,89.3
3798.6,89.5
3798.8,89.8
3799,89.3
3799.2,89.8
3799.4,89.3
3799.6,89.1
3799.8,89.5
3800,89.8
3800.2,90
3800.4,89.8
3800.6,90.3
3800.8,90.5
3801,89.8
3801.2,90.3
3801.4,90
3801.6,89.8
3801.8,90
3802,90.5
3802.2,90
3802.4,90.3
3802.6,90
3802.8,90.5
3803,90
3803.2,89.5
3803.4,89.3
3803.6,89.5
3803.8,90.3
3804,89.8
3804.2,90.5
