time,mv
52.14,41.9
52.16,42.4
52.18,42.6
52.20,43.1
52.22,43.4
52.24,42.4
52.26,41.9
52.28,41.7
52.30,42.2
52.32,42.4
52.34,42.2
52.36,42.6
52.40,41.9
52.42,42.4
52.44,41.9
52.46,42.6
52.52,42.9
52.54,42.6
52.56,42.9
53.00,42.4
53.02,42.6
53.10,41.7
53.12,42.4
53.14,42.9
53.18,43.1
53.20,42.4
53.24,42.2
53.26,42.9
53.28,42.4
53.30,42.6
53.32,43.6
53.34,42.4
53.36,42.2
53.40,41.9
53.42,42.4
53.44,43.1
53.48,42.6
53.50,42.4
53.52,42.9
53.54,42.6
53.56,43.1
53.58,42.4
54.00,43.1
54.02,42.4
54.06,42.2
54.08,43.4
54.10,42.9
54.12,42.2
54.16,42.6
54.18,42.2
54.20,41.7
54.22,42.6
54.26,43.1
54.28,42.9
54.30,42.4
54.32,43.1
54.34,43.4
54.36,42.9
54.38,42.2
54.40,42.4
54.42,42.9
54.44,42.4
54.46,42.9
54.48,42.4
54.50,42.6
54.52,41.7
54.54,42.9
54.56,42.6
54.58,42.9
55.00,42.4
55.02,43.1
55.04,42.9
55.10,41.9
55.14,42.4
55.20,42.6
55.22,42.2
55.24,41.9
55.26,42.2
55.28,42.9
55.30,42.6
55.32,42.9
55.36,42.6
55.40,42.6
55.42,42.4
55.44,42.2
55.46,42.9
55.48,42.4
55.50,42.6
55.52,42.9
55.56,42.6
55.58,42.9
56.00,42.6
56.04,43.1
56.06,42.9
56.10,43.4
56.12,42.6
56.16,42.4
56.18,42.6
56.20,42.9
56.26,42.4
56.28,42.9
56.34,43.1
56.36,43.6
56.38,42.6
56.40,41.9
56.42,42.4
56.44,42.6
56.46,42.9
56.48,42.6
56.50,42.9
56.52,42.6
56.54,43.6
56.56,43.1
56.58,43.6
57.00,42.4
57.02,42.9
57.04,42.2
57.06,42.9
57.10,42.6
57.12,43.4
57.14,42.9
57.16,43.1
57.18,42.9
57.20,42.6
57.22,42.9
57.24,43.6
57.26,42.9
57.28,43.1
57.30,42.2
57.32,43.1
57.36,42.6
57.38,43.4
57.42,42.6
57.44,43.4
57.46,43.1
57.52,42.6
57.54,43.1
57.56,43.4
57.58,43.6
58.00,43.4
58.04,42.9
58.06,43.1
58.08,43.6
58.10,42.4
58.12,43.1
58.14,43.6
58.16,43.1
58.18,42.9
58.20,43.1
58.22,43.4
58.28,42.9
58.30,43.9
58.32,44.1
58.34,43.6
58.36,42.4
58.38,43.4
58.40,43.6
58.42,42.9
58.44,43.4
58.48,42.6
58.52,42.9
58.54,43.6
58.56,42.9
58.58,43.6
59.02,43.4
59.04,43.6
59.06,43.9
59.08,43.6
59.10,43.4
59.12,43.1
59.14,43.9
59.16,43.4
59.20,43.1
59.22,42.6
59.24,43.1
59.26,42.6
59.28,43.1
59.34,42.6
59.36,42.9
59.38,43.9
59.40,43.4
59.42,42.4
59.44,42.6
59.46,43.1
59.48,42.6
59.50,42.9
59.56,43.1
59.58,42.6
00.00,43.6
00.02,43.1
00.04,43.4
00.06,43.1
00.10,42.9
00.12,43.1
00.14,43.6
00.16,43.4
00.18,44.1
00.20,43.6
00.24,44.1
00.26,43.1
00.28,43.9
00.30,43.1
00.36,43.4
00.42,43.9
00.44,43.6
00.48,43.4
00.50,43.1
00.52,43.4
00.54,43.9
00.56,43.4
00.58,43.6
01.00,42.9
01.02,42.4
01.04,42.2
01.06,42.9
01.08,43.1
01.10,42.9
01.12,43.4
01.16,43.1
01.18,43.4
01.24,43.6
01.26,43.4
01.28,43.9
01.32,43.4
01.34,43.6
01.38,42.9
01.40,43.6
01.42,43.9
01.44,42.6
01.46,43.4
01.48,44.6
01.50,43.6
01.52,43.1
01.56,42.6
01.58,43.6
02.00,43.4
02.04,42.9
02.06,43.1
02.08,43.6
02.10,43.4
02.12,43.1
02.14,42.6
02.16,42.4
02.20,42.6
02.22,43.4
02.24,42.9
02.26,43.4
02.30,43.9
02.32,43.4
02.34,42.9
02.36,42.6
02.38,43.1
02.40,43.6
02.42,43.1
02.46,43.4
02.48,43.9
02.50,43.4
02.52,43.9
02.54,43.1
03.00,42.6
03.02,43.4
03.04,43.1
03.06,42.9
03.08,43.4
03.10,42.6
03.12,43.1
03.18,42.9
03.20,43.4
03.22,43.1
03.26,43.4
03.28,43.9
03.30,43.4
03.32,43.1
03.35,43.1
03.36,43.6
03.38,43.4
03.40,43.9
03.44,42.9
03.46,43.1
03.48,43.9
03.52,43.4
03.54,43.6
03.56,44.1
03.58,43.6
04.00,43.9
04.02,43.4
04.04,43.1
04.06,44.4
04.08,43.4
04.10,43.6
04.14,43.9
04.16,43.4
04.22,43.6
04.26,43.4
04.28,44.1
04.30,43.9
04.32,43.6
04.34,44.1
04.38,43.6
04.40,44.4
04.42,42.9
04.44,43.6
04.46,43.1
04.48,43.6
04.50,44.4
04.52,42.9
04.54,44.1
04.56,43.6
04.58,43.4
05.00,43.1
05.04,43.6
05.06,44.4
05.08,43.4
05.16,43.1
05.18,43.9
05.20,43.1
05.22,43.4
05.24,42.9
05.26,43.4
05.28,43.9
05.30,43.1
05.32,43.4
05.34,44.1
05.38,43.9
05.44,43.4
05.46,43.6
05.48,43.1
05.50,43.4
05.52,43.6
05.54,44.1
05.56,43.6
05.58,43.9
06.00,43.1
06.02,43.6
06.04,43.4
06.06,44.8
06.08,44.4
06.12,43.6
06.16,43.4
06.18,43.6
06.20,43.9
06.26,44.1
06.28,43.9
06.32,43.4
06.34,44.1
06.36,43.1
06.38,43.6
06.40,43.9
06.42,43.6
06.44,43.4
06.48,43.9
06.50,43.4
06.52,43.9
06.54,44.1
06.56,43.4
07.00,43.6
07.04,43.4
07.06,43.9
07.08,44.6
07.12,44.4
07.14,44.1
07.16,43.9
07.18,43.6
07.20,43.9
07.22,44.1
07.24,43.6
07.28,44.1
07.30,44.4
07.32,44.1
07.34,43.4
07.36,43.6
07.38,44.1
07.40,43.4
07.42,43.9
07.44,44.1
07.46,43.4
07.48,43.9
07.50,44.4
07.52,43.6
07.54,44.1
07.56,44.6
08.00,44.4
08.02,43.9
08.04,43.6
08.06,43.9
08.08,43.6
08.10,44.6
08.12,44.8
08.14,44.4
08.16,44.1
08.18,44.4
08.20,43.9
08.22,44.1
08.26,43.9
08.30,43.4
08.32,44.6
08.34,43.6
08.36,43.4
08.38,44.4
08.40,43.9
08.42,43.6
08.44,44.1
08.46,44.8
08.48,44.1
08.50,44.6
08.54,43.9
08.56,43.6
08.58,44.1
09.00,43.9
09.02,44.1
09.04,43.9
09.08,44.1
09.14,43.9
09.16,44.1
09.20,43.9
09.22,44.4
09.24,43.9
09.26,43.4
09.28,44.1
09.30,44.8
09.32,44.6
09.36,44.4
09.38,43.6
09.40,43.9
09.42,43.6
09.44,45.1
09.46,44.1
09.50,43.4
09.52,43.1
09.54,44.1
09.56,44.6
09.58,44.1
10.00,44.4
10.02,43.9
10.06,43.4
10.08,43.9
10.10,44.6
10.12,44.1
10.16,44.4
10.18,43.9
10.20,44.4
10.22,44.8
10.24,44.1
10.26,44.6
10.28,45.1
10.30,44.6
10.32,44.8
10.34,44.4
10.36,45.1
10.38,44.8
10.40,45.3
10.42,44.1
10.44,44.4
10.46,44.6
10.48,44.8
10.50,45.1
10.52,44.1
10.54,43.9
10.58,44.4
11.02,44.8
11.04,44.6
11.06,44.4
11.08,45.1
11.10,44.8
11.12,43.9
11.14,44.8
11.16,44.6
11.18,44.1
11.20,44.8
11.26,45.1
11.28,44.6
11.30,45.1
11.32,44.6
11.34,43.9
11.38,44.6
11.40,44.4
11.42,45.1
11.44,44.6
11.46,44.1
11.48,44.8
11.50,45.3
11.52,44.6
11.54,44.1
11.56,45.1
11.58,44.6
12.00,44.1
12.02,44.6
12.04,44.8
12.08,45.1
12.10,44.8
12.12,44.6
12.18,44.8
12.20,44.1
12.22,44.4
12.24,44.8
12.26,44.4
12.28,45.3
12.30,44.4
12.32,44.8
12.34,44.4
12.40,44.8
12.42,45.1
12.44,44.8
12.46,45.3
12.48,44.6
12.50,44.4
12.52,45.1
12.54,45.8
12.56,44.8
12.58,44.4
13.02,45.3
13.04,44.4
13.06,44.8
13.08,45.1
13.10,44.1
13.12,44.8
13.14,45.1
13.16,44.6
13.26,44.4
13.28,44.8
13.30,45.6
13.32,44.8
13.34,44.6
13.36,45.1
13.38,45.3
13.40,45.1
13.42,44.4
13.44,43.9
13.46,44.4
13.48,44.8
13.50,44.4
13.52,43.9
13.54,44.1
13.56,44.6
14.00,44.4
14.04,44.8
14.06,44.4
14.08,44.6
14.14,44.8
14.16,44.4
14.18,45.8
14.20,44.4
14.22,44.8
14.24,44.1
14.26,44.4
14.32,44.1
14.34,45.1
14.40,44.1
14.42,45.3
14.44,46.3
14.46,45.8
14.48,45.1
14.50,44.6
14.54,45.6
14.56,45.1
14.58,45.3
15.00,44.6
15.02,45.8
15.04,45.1
15.06,44.1
15.08,44.6
15.10,44.8
15.12,44.6
15.14,44.4
15.16,44.6
15.20,45.1
15.22,45.6
15.26,45.1
15.28,45.3
15.30,44.8
15.32,45.6
15.34,45.1
15.38,45.6
15.40,46.3
15.42,45.1
15.44,46.1
15.46,45.1
15.50,45.3
15.54,45.1
15.56,44.8
15.58,45.6
16.00,45.3
16.02,46.1
16.04,45.3
16.06,45.1
16.08,45.3
16.10,44.8
16.16,45.6
16.18,44.8
16.20,45.3
16.24,45.6
16.26,45.3
16.30,45.1
16.34,45.8
16.36,45.6
16.40,44.8
16.42,45.6
16.44,45.1
16.46,44.6
16.50,45.3
16.52,44.6
16.54,45.1
16.56,45.3
16.58,45.1
17.00,45.6
17.02,44.8
17.04,44.6
17.06,44.8
17.12,44.4
17.14,44.8
17.16,45.3
17.18,44.4
17.20,44.8
17.22,45.3
17.24,45.6
17.26,45.1
17.30,45.6
17.34,45.8
17.36,44.8
17.38,44.6
17.40,45.1
17.42,44.8
17.44,45.3
17.46,45.1
17.48,44.6
17.50,45.3
17.52,45.6
17.54,45.3
17.56,44.6
17.58,45.3
18.00,45.1
18.02,44.8
18.04,45.6
18.06,45.3
18.08,45.1
18.10,45.3
18.12,44.8
18.14,44.4
18.16,44.8
18.18,44.6
18.20,45.1
18.26,45.6
18.28,45.3
18.30,45.1
18.32,44.8
18.34,45.1
18.36,44.8
18.38,45.6
18.40,45.3
18.42,46.1
18.44,45.6
18.46,46.1
18.48,45.6
18.52,45.1
18.56,45.8
18.58,45.6
19.00,45.1
19.04,45.8
19.06,45.3
19.10,45.8
19.12,45.6
19.14,45.3
19.16,44.6
19.18,45.6
19.22,45.3
19.30,45.6
19.34,45.1
19.36,44.8
19.38,45.8
19.40,45.6
19.42,45.8
19.44,45.6
19.46,44.8
19.48,45.6
19.50,46.1
19.52,45.8
19.54,46.1
19.56,45.6
19.58,45.1
20.00,45.3
20.08,46.1
20.10,45.3
20.12,45.8
20.14,46.1
20.16,45.8
20.18,45.3
20.20,44.8
20.22,45.6
20.26,46.1
20.28,45.8
20.38,45.6
20.42,45.1
20.44,45.8
20.46,45.1
20.48,45.3
20.50,45.1
20.52,45.8
20.54,45.1
20.58,44.6
21.02,45.1
21.04,45.3
21.08,46.1
21.10,45.6
21.14,45.3
21.16,45.6
21.18,45.3
21.20,46.1
21.24,44.8
21.26,45.1
21.28,45.3
21.30,46.6
21.32,46.1
21.36,45.8
21.40,45.3
21.42,44.6
21.44,45.3
21.46,46.3
21.48,45.6
21.50,46.1
21.52,45.6
21.56,46.6
22.00,46.1
22.02,45.8
22.04,45.3
22.12,45.1
22.16,45.8
22.18,46.1
22.20,45.8
22.22,46.3
22.24,46.6
22.26,46.1
22.30,45.3
22.32,45.6
22.34,45.8
22.36,45.1
22.38,46.3
22.40,45.8
22.42,46.8
22.44,46.3
22.46,45.6
22.48,46.3
22.50,46.1
22.52,45.8
22.54,46.3
22.56,46.1
22.58,45.6
23.00,44.4
23.02,45.6
23.04,45.8
23.06,45.3
23.08,46.6
23.10,45.8
23.14,45.1
23.16,45.8
23.20,45.6
23.28,45.8
23.32,45.6
23.36,45.3
23.42,45.6
23.48,45.8
23.50,45.6
23.52,45.8
23.54,45.3
23.56,45.8
23.58,46.1
24.02,45.3
24.06,46.1
24.08,45.1
24.10,45.6
24.12,46.6
24.14,45.8
24.16,46.1
24.18,46.3
24.20,45.3
24.22,45.8
24.24,46.1
24.26,46.6
24.28,47
24.30,46.6
24.32,46.3
24.34,46.1
24.42,46.6
24.44,45.6
24.46,45.8
24.48,46.1
24.54,45.6
24.56,46.3
24.58,45.6
25.00,46.1
25.02,45.6
25.04,46.1
25.06,45.8
25.08,45.6
25.10,46.1
25.12,45.8
25.14,46.3
25.16,45.8
25.18,46.1
25.20,45.8
25.22,45.6
25.24,46.1
25.28,46.8
25.30,45.8
25.32,46.3
25.34,45.1
25.36,45.8
25.38,46.3
25.40,46.6
25.42,46.1
25.46,46.3
25.50,47.3
25.52,46.6
25.56,45.8
25.58,46.6
26.00,46.3
26.02,46.1
26.04,46.8
26.06,46.6
26.08,46.3
26.10,45.8
26.12,46.3
26.16,46.8
26.18,46.3
26.20,46.8
26.22,46.3
26.24,46.6
26.26,46.8
26.28,45.1
26.30,45.8
26.32,46.1
26.34,45.8
26.38,46.3
26.40,45.6
26.44,46.3
26.46,45.8
26.48,46.6
26.52,46.3
26.58,45.8
27.00,46.6
27.02,47
27.04,46.8
27.06,45.6
27.08,45.8
27.10,46.1
27.12,46.3
27.14,45.8
27.16,46.3
27.18,45.8
27.20,46.3
27.22,46.1
27.26,46.8
27.28,46.6
27.30,45.8
27.32,46.3
27.34,46.1
27.35,46.1
27.38,46.3
27.42,46.6
27.44,46.1
27.46,47
27.48,46.3
27.52,45.8
27.54,46.3
27.58,46.6
28.00,45.8
28.02,46.1
28.04,45.8
28.06,46.1
28.12,46.3
28.14,47
28.16,46.6
28.18,46.1
28.22,46.6
28.24,46.3
28.30,46.8
28.32,45.8
28.34,46.3
28.36,46.8
28.38,46.3
28.40,45.6
28.42,46.6
28.44,46.1
28.46,45.8
28.48,46.3
28.50,46.6
28.54,46.3
28.56,46.6
28.58,47
29.00,46.1
29.04,46.6
29.06,46.1
29.08,46.3
29.10,46.1
29.12,46.6
29.16,46.1
29.18,46.8
29.20,46.6
29.22,46.1
29.24,45.8
29.26,46.3
29.28,45.8
29.30,46.3
29.32,46.1
29.34,46.6
29.36,46.3
29.42,47
29.44,46.6
29.46,46.1
29.48,46.8
29.50,46.3
29.52,46.8
29.54,46.6
29.56,46.3
29.58,46.1
30.00,47
30.02,45.6
30.06,47.3
30.08,46.3
30.10,46.6
30.14,47
30.16,46.3
30.18,47
30.20,46.6
30.22,46.3
30.24,47.3
30.26,46.3
30.28,47
30.30,46.3
30.32,46.8
30.34,47.3
30.36,47.8
30.38,46.1
30.40,46.8
30.42,47
30.44,46.1
30.46,46.8
30.48,47
30.50,46.8
30.52,47.5
30.54,47.3
30.58,46.3
31.00,46.6
31.02,46.3
31.04,46.8
31.06,46.3
31.08,46.1
31.10,46.6
31.14,47
31.16,46.6
31.18,47.3
31.20,47
31.22,46.8
31.24,47.5
31.28,47
31.36,46.6
31.38,46.3
31.40,45.8
31.42,46.8
31.44,46.6
31.48,47.3
31.50,46.6
31.52,46.1
31.54,46.6
31.56,46.8
31.58,47
32.00,47.5
32.02,46.6
32.04,46.8
32.08,46.6
32.10,46.3
32.12,46.8
32.14,46.6
32.16,46.8
32.18,47.8
32.20,47.3
32.22,46.3
32.24,47.3
32.26,46.3
32.30,46.8
32.36,46.6
32.38,46.3
32.40,47.5
32.42,46.8
32.44,47.5
32.46,46.8
32.48,46.6
32.50,46.8
32.54,46.3
32.56,46.6
32.58,47.3
33.00,47
33.02,46.8
33.04,47
33.06,46.8
33.10,47.3
33.14,47.8
33.16,46.6
33.18,47.3
33.20,46.3
33.22,46.6
33.24,46.8
33.26,46.6
33.28,46.8
33.30,46.3
33.32,46.8
33.34,47.8
33.36,47
33.38,46.8
33.42,47
33.44,47.3
33.46,47
33.48,47.5
33.50,46.8
33.52,46.6
33.54,46.8
33.56,47
33.58,46.6
34.00,46.8
34.02,47.5
34.06,47.3
34.08,47.5
34.10,47
34.12,46.8
34.14,47
34.18,46.6
34.20,47.5
34.22,47
34.24,47.3
34.26,47
34.32,47.5
34.34,47
34.36,47.5
34.38,47
34.40,46.8
34.42,47.3
34.44,47
34.46,47.3
34.48,47
34.50,47.5
34.52,47.3
34.58,47.5
35.00,47.3
35.02,48
35.04,47.5
35.06,46.8
35.08,47
35.10,47.8
35.12,47
35.16,46.8
35.18,47
35.20,47.5
35.22,46.6
35.24,47.5
35.26,47.3
35.30,47
35.32,47.5
35.34,47.3
35.36,47
35.37,47
35.40,46.6
35.42,46.8
35.44,47.3
35.46,46.6
35.50,47.5
35.52,48
35.54,47.3
35.56,46.6
35.58,47.5
36.00,47.8
36.02,47.5
36.06,48
36.12,47.3
36.14,47.8
36.16,47.5
36.18,47
36.20,47.5
36.24,47.8
36.26,46.8
36.28,47.5
36.30,47.8
36.32,47.3
36.34,48
36.36,47.8
36.40,47.5
36.44,46.6
36.46,47.5
36.48,48
36.52,47.3
36.54,48
36.56,47.5
37.00,47
37.02,47.5
37.04,47.3
37.06,47
37.08,47.3
37.10,47.5
37.12,47.3
37.14,48
37.18,47.5
37.20,46.8
37.24,47
37.26,47.5
37.30,47
37.34,47.8
37.36,48
37.40,47.3
37.42,48
37.44,47.5
37.46,47.8
37.48,47.3
37.54,47.5
37.56,47
37.58,47.5
38.00,48
38.02,47.5
38.06,47.8
38.08,47.3
38.10,48
38.12,46.8
38.16,47.5
38.18,47.3
38.20,47.8
38.22,48
38.24,47.8
38.26,47.5
38.28,48
38.30,46.8
38.32,47
38.34,48
38.36,48.5
38.38,47.8
38.40,47.5
38.42,48.3
38.46,47.8
38.48,47.3
38.54,47.5
38.56,47.8
38.58,46.8
39.00,47.5
39.02,48.3
39.04,47.5
39.06,48.3
39.08,48
39.12,47.3
39.14,47.8
39.16,48.5
39.20,48.8
39.22,47.3
39.24,48.3
39.26,48.5
39.28,48
39.30,48.5
39.32,47.8
39.34,47
39.36,47.3
39.38,47.8
39.40,48.3
39.42,48.5
39.44,47.8
39.46,47.5
39.48,47.8
39.54,48.8
39.56,47.8
39.58,48.8
40.00,48.5
40.02,47.5
40.04,48
40.10,47.8
40.12,48
40.14,47.5
40.16,48.5
40.18,48.3
40.24,47.8
40.26,47.5
40.28,48
40.30,48.3
40.32,48.5
40.36,48
40.38,47.8
40.40,48
40.44,47.8
40.46,48
40.48,47.5
40.50,48.3
40.52,49
40.54,48
40.56,47.3
40.58,47.8
41.00,47.5
41.06,48
41.10,48.5
41.12,47.5
41.14,48.8
41.18,48
41.20,47.8
41.22,48.5
41.24,48.3
41.26,48.5
41.28,48.3
41.30,48
41.32,48.3
41.34,47.5
41.36,48
41.40,48.5
41.42,47
41.44,47.8
41.46,48
41.48,48.3
41.50,48
41.52,48.5
41.54,48
41.56,48.5
41.58,48.8
42.00,48
42.02,47.5
42.04,48.5
42.06,48.3
42.16,48
42.18,48.8
42.20,48.3
42.24,48.8
42.26,47.8
42.30,48
42.32,47.8
42.34,48.8
42.36,47.8
42.38,48.3
42.40,48.5
42.42,48.3
42.46,47.3
42.48,47.8
42.52,48
42.54,48.3
42.56,47.5
42.58,48
43.02,47.5
43.06,48.8
43.08,48.3
43.10,48.5
43.12,48
43.14,48.5
43.16,48.8
43.18,47.8
43.22,48.3
43.24,48
43.26,48.3
43.28,48.8
43.30,48
43.32,48.3
43.34,48.8
43.37,48.8
43.42,48.3
43.46,48.8
43.48,48.3
43.50,48.5
43.52,48
43.54,48.3
43.56,48.5
44.02,49
44.04,47.5
44.06,48.3
44.08,48.5
44.10,49
44.14,48.5
44.16,49.2
44.18,47.8
44.20,48.3
44.26,48.8
44.28,48.3
44.32,47.8
44.34,48.3
44.36,49
44.38,48.5
44.40,48.3
44.42,48
44.44,47.5
44.46,48
44.48,47.8
44.50,48
44.52,48.8
44.54,48.5
44.58,48.8
45.00,48.3
45.06,49
45.08,48.8
45.10,48.5
45.12,49.5
45.14,49.2
45.16,48.8
45.18,49
45.20,48.3
45.24,49.2
45.28,48.5
45.30,48.8
45.32,49.7
45.34,49.5
45.40,49.2
45.46,48.8
45.48,49.2
45.50,48.8
45.52,49.2
45.54,49.5
45.58,49
46.00,48.8
46.02,49.2
46.06,48.8
46.10,48.5
46.12,49
46.14,49.2
46.16,48.8
46.20,48.3
46.22,47.3
46.24,49
46.28,49.5
46.34,49.7
46.36,48.8
46.38,49
46.40,49.5
46.42,49
46.44,49.2
46.46,48.8
46.48,49
46.54,49.2
46.56,48.8
47.00,48.5
47.02,49
47.04,48.3
47.06,49
47.12,49.5
47.14,49.2
47.18,49
47.22,50
47.24,49.7
47.26,49
47.28,50
47.30,49.7
47.32,49.5
47.36,48.8
47.38,49.2
47.40,49.5
47.46,48.8
47.48,49.2
47.52,49.5
47.54,48.5
47.56,49.2
48.00,49
48.04,48.8
48.08,49.2
48.10,49.7
48.12,49.5
48.14,49.2
48.18,49.7
48.20,49
48.26,49.2
48.28,50.2
48.30,50
48.32,49.7
48.34,49.5
48.36,49.2
48.38,49.7
48.40,50
48.42,49.7
48.44,49.5
48.50,50
48.52,49.5
48.54,49.7
49.00,50
49.02,49.7
49.04,49.2
49.08,49.7
49.10,49.5
49.12,50
49.14,49.7
49.16,50
49.18,49.7
49.20,49.2
49.22,49.7
49.24,49.2
49.28,49.7
49.30,49
49.32,49.5
49.34,50.2
49.36,49.7
49.38,49
49.40,49.2
49.42,49.5
49.44,49.7
49.46,49.5
49.50,50.2
49.52,49.5
49.56,50
49.58,49.7
50.02,49.5
50.06,50.5
50.08,50
50.10,49.7
50.14,50
50.16,49.5
50.18,50.2
50.20,49.5
50.22,49.7
50.26,49.5
50.28,49.7
50.30,50
50.32,50.2
50.34,49.2
50.36,49
50.40,50
50.42,50.2
50.44,49.7
50.46,50.2
50.48,49.2
50.50,49.7
50.52,49.5
50.54,49.7
50.56,50
50.58,49.5
51.02,50
51.06,50.7
51.08,49.7
51.12,50
51.14,49.2
51.16,49.5
51.18,50.5
51.20,50
51.24,49.5
51.26,49.7
51.28,50.2
51.30,50
51.32,49.7
51.34,50
51.36,49.5
51.37,49.5
51.38,49.7
51.40,49.2
51.42,49.7
51.44,50.2
51.46,50
51.50,49.5
51.52,49.7
51.54,50
51.56,49.7
51.58,49.2
52.00,50.5
52.02,49.7
52.04,50
52.06,50.2
52.10,50
52.12,50.2
52.14,49.7
52.16,49.5
52.18,50.5
52.20,49.5
52.22,50.5
52.24,50.2
52.26,50
52.28,49.5
52.30,50.2
52.32,49.5
52.34,50
52.36,50.2
52.38,50
52.40,50.2
52.42,49.5
52.44,49.7
52.46,50.2
52.48,50
52.50,49.5
52.52,50.5
52.54,50
52.56,50.2
52.58,50.5
53.00,50.2
53.04,50
53.06,50.5
53.08,49.7
53.10,50.2
53.14,50.5
53.16,51
53.18,50.7
53.20,50.5
53.22,50.2
53.24,50.7
53.26,51.2
53.28,51
53.32,50.2
53.34,50.5
53.36,50.7
53.38,50.5
53.40,50.7
53.42,50.5
53.46,51
53.48,51.2
53.50,50.7
53.52,50.5
53.54,51
53.56,50.5
53.58,50
54.00,50.5
54.02,51
54.04,50.7
54.06,51
54.08,50.7
54.10,50.2
54.12,50.7
54.14,50.5
54.16,51.2
54.20,51
54.22,50.5
54.24,51
54.28,50.7
54.30,50.5
54.34,50.7
54.38,50
54.40,50.5
54.44,50.7
54.48,50
54.50,50.5
54.52,50.2
54.54,50.7
54.56,50.2
54.58,50.5
55.00,50.2
55.02,50.7
55.04,50.2
55.06,49.5
55.10,49.7
55.12,50.2
55.14,50
55.16,50.2
55.20,49.5
55.22,50.2
55.24,49.7
55.28,49.5
55.30,49.2
55.32,50.2
55.34,50
55.36,50.2
55.40,50
55.44,49.5
55.46,49.2
55.48,49.7
55.50,50
55.52,49.5
55.54,49.7
55.56,50.7
55.58,49.7
56.02,50
56.04,50.2
56.06,50
56.08,49.5
56.10,50.2
56.12,49.7
56.14,49.2
56.16,50
56.18,50.2
56.20,50.7
56.24,50.2
56.26,50
56.28,50.5
56.30,51
56.32,50.2
56.34,50.5
56.36,50
56.38,50.5
56.40,50.2
56.46,50.7
56.48,51.2
56.50,49.7
56.52,50.2
56.54,50
56.56,49.7
57.00,50.5
57.02,50.2
57.04,50.5
57.08,51
57.10,50.7
57.14,50.5
57.16,50.2
57.20,51
57.22,51.7
57.24,51
57.26,50.7
57.28,50.5
57.30,51
57.32,49.7
57.36,50.7
57.38,51
57.40,49.7
57.44,50.7
57.48,50.5
57.50,50
57.54,50.5
57.56,50.7
58.00,50.2
58.04,50.5
58.06,50.2
58.10,49.7
58.12,50
58.14,49.7
58.16,50.7
58.20,50.5
58.22,50.2
58.26,50
58.28,50.7
58.30,51
58.32,50.2
58.34,51
58.40,50.7
58.42,49.7
58.44,50.5
58.46,50.2
58.48,50.5
58.50,50
58.52,50.7
58.54,51.4
58.56,51.7
58.58,51.2
59.02,51.4
59.04,51
59.08,51.2
59.10,51
59.12,50.5
59.14,50.7
59.16,51
59.18,50.5
59.20,51
59.22,50.7
59.26,51.2
59.30,51
59.34,50.5
59.36,51.2
59.38,50.5
59.40,51
59.42,50.5
59.44,50.7
59.46,50
59.48,51
59.50,50.2
59.52,50.7
59.54,50.5
59.56,51.4
59.58,50.7
00.00,50.5
00.04,50
00.06,50.5
00.08,51
00.10,50.5
00.12,51.4
00.14,50.7
00.18,51.4
00.20,50.7
00.22,51
00.24,50.5
00.26,51.2
00.28,51.4
00.30,52.2
00.32,51.4
00.34,51
00.40,50.7
00.42,51.2
00.44,51
00.46,51.2
00.48,51.4
00.50,51.7
00.52,51.9
00.54,51
00.56,51.7
00.58,51.4
01.00,51
01.02,50.7
01.04,51
01.06,51.4
01.08,51.9
01.10,51.2
01.12,51.7
01.14,51.4
01.16,52.2
01.18,51.9
01.20,51.4
01.22,51.2
01.24,51.4
01.28,51.7
01.30,51.2
01.32,51.9
01.34,51.7
01.38,51.2
01.40,51.4
01.42,51.7
01.44,51.2
01.46,50.7
01.48,51.2
01.52,51.7
01.54,52.2
01.56,51.2
01.58,51.7
02.00,51.2
02.04,50.7
02.06,51.4
02.08,51.2
02.10,51
02.12,51.2
02.14,51.7
02.18,51
02.20,51.9
02.22,51.4
02.26,51
02.28,51.2
02.30,51.4
02.32,51.2
02.34,51.4
02.36,51.7
02.38,51.9
02.40,51.2
02.42,52.2
02.46,51.2
02.48,51.4
02.52,51.7
02.56,51.4
02.58,51.2
03.00,51.4
03.02,51
03.08,51.2
03.10,51.4
03.16,51.7
03.18,51.2
03.20,51.4
03.24,51.7
03.26,52.2
03.28,51.9
03.30,51.2
03.32,52.2
03.34,51.4
03.36,52.4
03.38,52.7
03.40,52.4
03.42,52.2
03.44,51.9
03.46,52.2
03.48,51.9
03.52,52.2
03.54,52.7
03.56,52.2
03.58,51.4
04.00,52.2
04.02,51.9
04.04,52.4
04.08,52.2
04.10,52.4
04.12,51.9
04.14,52.2
04.16,51.9
04.22,51.7
04.24,51.9
04.26,52.2
04.28,51.9
04.30,51.2
04.32,52.4
04.34,51.7
04.36,51.9
04.38,51.7
04.40,52.7
04.42,51.9
04.44,52.7
04.46,51.7
04.50,51.4
04.52,51.9
04.56,52.2
05.02,51.9
05.04,51.2
05.06,51.7
05.10,52.2
05.12,51.7
05.14,51.9
05.16,52.7
05.18,51.7
05.20,52.2
05.22,51.9
05.26,51.7
05.28,52.2
05.30,51.4
05.32,52.4
05.36,52.2
05.38,51.7
05.40,51.9
05.42,52.4
05.46,52.2
05.50,51.9
05.54,52.2
05.58,51.7
06.00,52.2
06.02,51.7
06.04,51.9
06.06,51.4
06.08,52.4
06.10,51.9
